pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
Non-Working Adult Age 65+,None/Home,Transit,22,444.1374402,1.647141187,18.57774986,0,survey
Non-Working Adult Age 65+,None/Home,Walk,6,124.3021082,1.484508871,29.69017742,0,survey
Non-Working Adult Age 65+,None/Home,Walk,7,3881.074673,0.805902895,16.1180579,0,survey
Non-Working Adult Age 65+,None/Home,Walk,8,3918.604372,1.003321501,20.06643001,0,survey
Non-Working Adult Age 65+,None/Home,Walk,9,4648.132219,1.536386134,30.72772268,0,survey
Non-Working Adult Age 65+,None/Home,Walk,10,4233.509651,1.215943564,24.31887127,0,survey
Non-Working Adult Age 65+,None/Home,Walk,11,6505.262403,1.21295133,24.25902661,0,survey
Non-Working Adult Age 65+,None/Home,Walk,12,6149.530815,0.826527691,16.53055381,0,survey
Non-Working Adult Age 65+,None/Home,Walk,13,5039.826284,1.341492515,26.8298503,0,survey
Non-Working Adult Age 65+,None/Home,Walk,14,4485.699772,1.047210135,20.9442027,0,survey
Non-Working Adult Age 65+,None/Home,Walk,15,3310.853775,1.090230522,21.80461045,0,survey
Non-Working Adult Age 65+,None/Home,Walk,16,4900.014411,0.968811517,19.37623035,0,survey
Non-Working Adult Age 65+,None/Home,Walk,17,2598.536708,1.279529928,25.59059856,0,survey
Non-Working Adult Age 65+,None/Home,Walk,18,4003.080356,0.852933299,17.05866599,0,survey
Non-Working Adult Age 65+,None/Home,Walk,19,1668.177444,1.844765216,36.89530432,0,survey
Non-Working Adult Age 65+,None/Home,Walk,20,3202.004426,0.797291054,15.94582107,0,survey
Non-Working Adult Age 65+,None/Home,Walk,21,1477.492145,3.643840325,72.87680651,0,survey
Non-Working Adult Age 65+,Personal Business,Bike,7,382.6496631,3.1305,20.87,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,5,126.8734879,12.4,18.68,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,7,1558.788111,18.28234759,33.08522379,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,8,12594.94922,5.369410187,13.70676923,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,9,18127.52713,7.050500018,16.79985579,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,10,12519.00997,13.67930975,23.61330035,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,11,15902.66272,6.503892367,16.03422499,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,12,9509.611573,7.592293048,19.83854523,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,13,13033.5838,10.92151574,22.8631461,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,14,8067.153151,6.3267852,15.7617239,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,15,6891.992279,6.938336376,15.76813052,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,16,3992.796561,3.733925376,10.59052537,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,17,4137.173087,8.48559973,24.05169901,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,18,3215.278955,3.469090104,12.39663452,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,19,928.0236493,5.175117824,13.00572874,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,20,192.2181176,5.91,20.74,0,survey
Non-Working Adult Age 65+,Personal Business,HOV2,21,192.2181176,12.39,37.85,0,survey
Non-Working Adult Age 65+,Personal Business,HOV3+,9,2691.822602,1.827491464,9.238593488,0,survey
Non-Working Adult Age 65+,Personal Business,HOV3+,12,5379.043589,9.757835268,20.18247285,0,survey
Non-Working Adult Age 65+,Personal Business,HOV3+,13,415.4924388,2.791100737,11.03567232,0,survey
Non-Working Adult Age 65+,Personal Business,HOV3+,14,5360.211705,10.13756456,23.7060039,0,survey
Non-Working Adult Age 65+,Personal Business,HOV3+,15,616.2911845,28.70334429,48.69073703,0,survey
Non-Working Adult Age 65+,Personal Business,HOV3+,16,676.4882826,0.852513131,6.674280436,0,survey
Non-Working Adult Age 65+,Personal Business,HOV3+,18,236.4333006,3.421922497,10.74246841,0,survey
Non-Working Adult Age 65+,Personal Business,HOV3+,19,211.3247979,3.43,12.25,0,survey
Non-Working Adult Age 65+,Personal Business,Other,8,352.1462341,7.5,21.53,0,survey
Non-Working Adult Age 65+,Personal Business,Other,9,1001.548813,1.040630911,7.434650413,0,survey
Non-Working Adult Age 65+,Personal Business,Other,10,52.34783742,28.77,45.93,0,survey
Non-Working Adult Age 65+,Personal Business,Other,11,137.3822053,17.57,30.17,0,survey
Non-Working Adult Age 65+,Personal Business,Other,13,935.4894113,3.549916533,11.3708322,0,survey
Non-Working Adult Age 65+,Personal Business,Other,14,77.61909068,1.216363636,7.054909091,0,survey
Non-Working Adult Age 65+,Personal Business,Other,17,478.8660904,0.683664773,5.350816288,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,6,1420.732209,13.25101556,26.22541239,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,7,4805.02909,7.419003782,17.98017096,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,8,10491.12917,6.438524281,15.88116829,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,9,26575.87284,4.527404267,12.86716895,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,10,23662.44101,4.509165114,12.7927733,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,11,17868.18307,3.045051845,10.58232935,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,12,18362.9061,4.708387359,12.77767099,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,13,12853.82081,5.829576479,14.68442771,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,14,13467.73802,3.900011945,11.65524004,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,15,17057.09428,4.797047282,12.77158424,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,16,8432.754605,5.158767829,14.84164815,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,17,10315.43126,4.142129305,12.51202521,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,18,4936.150051,7.012459978,18.32702563,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,19,1919.427813,6.34495262,45.95897222,0,survey
Non-Working Adult Age 65+,Personal Business,SOV,20,598.5819615,0.939995786,6.469158753,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,6,226.7968947,0,0,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,7,458.441,0.285382698,3.317882262,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,8,1893.835934,8.885094415,42.65261892,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,9,596.8564935,6.431629045,29.78185244,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,10,1280.073194,6.975541616,41.01155052,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,11,1646.114764,2.231073343,24.72477322,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,12,270.0149002,0.613141099,11.58580804,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,13,1602.041532,2.606775695,43.42939045,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,14,606.2896769,4.971158028,37.07685044,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,15,431.6916452,1.133307956,31.11546966,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,16,449.1185106,4.647666125,38.70749248,0,survey
Non-Working Adult Age 65+,Personal Business,Transit,17,58.56188273,4.54,38.74829168,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,6,439.3186351,2.773593284,55.47186568,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,7,1045.416048,2.582821767,51.65643534,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,8,1402.071743,0.343807243,6.876144855,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,9,2719.577969,1.486954219,29.73908438,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,10,2212.560077,0.755544509,15.11089019,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,11,2129.124043,0.645614283,12.91228566,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,12,1790.449943,1.162148492,23.44338806,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,13,4142.653271,0.770971623,15.42724838,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,14,1287.210972,1.553115744,31.06231487,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,15,1100.023544,0.60199445,12.03988901,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,16,777.2252822,1.225375177,24.50750353,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,17,439.8163971,1.381317755,27.62635509,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,18,2013.25801,1.387485797,27.74971595,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,19,178.4745751,2.834231091,56.68462182,0,survey
Non-Working Adult Age 65+,Personal Business,Walk,20,212.9900746,1.312759121,26.25518242,0,survey
Non-Working Adult Age 65+,School,HOV2,9,468.373828,2.531755051,10.09663914,0,survey
Non-Working Adult Age 65+,School,HOV2,16,273.8480903,21.83,37.05,0,survey
Non-Working Adult Age 65+,School,SOV,14,394.6235422,27.97,50.03,0,survey
Non-Working Adult Age 65+,School,SOV,16,265.3352536,19.92,55.41,0,survey
Non-Working Adult Age 65+,Shop,Bike,9,206.0724066,3.6135,24.09,0,survey
Non-Working Adult Age 65+,Shop,Bike,10,95.83136084,0.146401515,0.878409091,0,survey
Non-Working Adult Age 65+,Shop,Bike,14,173.9614365,1.041163833,6.941092222,0,survey
Non-Working Adult Age 65+,Shop,Bike,15,96.31642145,1.251350045,8.342333636,0,survey
Non-Working Adult Age 65+,Shop,HOV2,7,2498.335624,43.89,60.13,0,survey
Non-Working Adult Age 65+,Shop,HOV2,8,2280.515405,7.114501642,14.4916848,0,survey
Non-Working Adult Age 65+,Shop,HOV2,9,10185.87457,3.488614563,10.82759678,0,survey
Non-Working Adult Age 65+,Shop,HOV2,10,21658.01952,2.691388813,8.968109121,0,survey
Non-Working Adult Age 65+,Shop,HOV2,11,16056.10261,3.21934111,9.889843627,0,survey
Non-Working Adult Age 65+,Shop,HOV2,12,11274.6191,6.241870796,17.25274355,0,survey
Non-Working Adult Age 65+,Shop,HOV2,13,11591.72859,8.084250104,17.1616075,0,survey
Non-Working Adult Age 65+,Shop,HOV2,14,14713.73069,4.446487926,12.13188555,0,survey
Non-Working Adult Age 65+,Shop,HOV2,15,9618.745259,4.403847131,12.83088156,0,survey
Non-Working Adult Age 65+,Shop,HOV2,16,5282.863888,3.445805488,10.11067292,0,survey
Non-Working Adult Age 65+,Shop,HOV2,17,5133.521417,5.02750294,12.79129869,0,survey
Non-Working Adult Age 65+,Shop,HOV2,18,2741.344387,3.338774075,9.479021678,0,survey
Non-Working Adult Age 65+,Shop,HOV2,19,3982.148087,2.53342368,9.177055314,0,survey
Non-Working Adult Age 65+,Shop,HOV2,20,4048.627441,2.570371665,10.48346027,0,survey
Non-Working Adult Age 65+,Shop,HOV2,21,2174.234694,2.555725689,10.70943409,0,survey
Non-Working Adult Age 65+,Shop,HOV2,22,657.8515786,2.010140577,7.507178521,0,survey
Non-Working Adult Age 65+,Shop,HOV3+,12,630.6210507,3.671435289,11.82625851,0,survey
Non-Working Adult Age 65+,Shop,HOV3+,15,146.5532863,0.326659596,2.391614899,0,survey
Non-Working Adult Age 65+,Shop,HOV3+,18,799.9108126,1.072655682,4.159993974,0,survey
Non-Working Adult Age 65+,Shop,HOV3+,19,399.9554063,2.088493182,7.253280375,0,survey
Non-Working Adult Age 65+,Shop,Other,9,1160.856359,2.977926544,8.905471624,0,survey
Non-Working Adult Age 65+,Shop,Other,10,695.356232,1.811000631,7.999448503,0,survey
Non-Working Adult Age 65+,Shop,Other,13,193.2273081,3.697579589,20.30397325,0,survey
Non-Working Adult Age 65+,Shop,SOV,6,600.5063452,2.086328141,8.510505299,0,survey
Non-Working Adult Age 65+,Shop,SOV,7,1121.143594,6.792436673,16.26198385,0,survey
Non-Working Adult Age 65+,Shop,SOV,8,5338.499691,2.561260577,9.678409519,0,survey
Non-Working Adult Age 65+,Shop,SOV,9,11689.75629,3.842373086,11.70532299,0,survey
Non-Working Adult Age 65+,Shop,SOV,10,28852.27474,3.641810162,11.21000985,0,survey
Non-Working Adult Age 65+,Shop,SOV,11,25488.07888,2.99236054,10.93347085,0,survey
Non-Working Adult Age 65+,Shop,SOV,12,20732.61006,3.573501997,12.78435022,0,survey
Non-Working Adult Age 65+,Shop,SOV,13,24908.49336,5.046740964,14.87872298,0,survey
Non-Working Adult Age 65+,Shop,SOV,14,23170.05405,5.604230994,14.72188337,0,survey
Non-Working Adult Age 65+,Shop,SOV,15,14511.32698,2.974170297,13.96718464,0,survey
Non-Working Adult Age 65+,Shop,SOV,16,9221.53725,5.638616092,15.52447658,0,survey
Non-Working Adult Age 65+,Shop,SOV,17,3171.104594,2.737955842,9.591280831,0,survey
Non-Working Adult Age 65+,Shop,SOV,18,2282.965465,1.460591306,7.312463064,0,survey
Non-Working Adult Age 65+,Shop,SOV,19,3458.558419,3.612483188,12.53928342,0,survey
Non-Working Adult Age 65+,Shop,SOV,20,299.5708583,0.771780303,5.14520202,0,survey
Non-Working Adult Age 65+,Shop,SOV,21,1101.650069,2.383980058,8.359005754,0,survey
Non-Working Adult Age 65+,Shop,SOV,22,327.8153505,8.78,23.42,0,survey
Non-Working Adult Age 65+,Shop,Transit,8,709.1253163,2.06,34.09729526,0,survey
Non-Working Adult Age 65+,Shop,Transit,9,775.1145709,2.728301883,31.4841169,0,survey
Non-Working Adult Age 65+,Shop,Transit,10,3048.395351,4.593846479,40.20161845,0,survey
Non-Working Adult Age 65+,Shop,Transit,11,3885.052211,5.463167313,42.26912949,0,survey
Non-Working Adult Age 65+,Shop,Transit,12,1714.175608,2.669060921,30.42785262,0,survey
Non-Working Adult Age 65+,Shop,Transit,13,307.2171061,2.163402567,20.19564406,0,survey
Non-Working Adult Age 65+,Shop,Transit,14,562.6802621,2.631772682,24.83866697,0,survey
Non-Working Adult Age 65+,Shop,Transit,15,2651.974706,4.462563516,30.63132504,0,survey
Non-Working Adult Age 65+,Shop,Transit,16,316.717952,0.325292922,1.060961984,0,survey
Non-Working Adult Age 65+,Shop,Transit,17,865.8675707,1.903421226,24.86430415,0,survey
Non-Working Adult Age 65+,Shop,Transit,18,86.56649136,4.31,38.00549621,0,survey
Non-Working Adult Age 65+,Shop,Walk,8,111.9423522,0.753815346,15.07630692,0,survey
Non-Working Adult Age 65+,Shop,Walk,9,803.2477443,0.883348927,17.78936854,0,survey
Non-Working Adult Age 65+,Shop,Walk,10,1816.510471,1.139342225,22.92702595,0,survey
Non-Working Adult Age 65+,Shop,Walk,11,1318.029738,0.408938301,8.245440849,0,survey
Non-Working Adult Age 65+,Shop,Walk,12,1454.010526,0.550038889,11.00077779,0,survey
Non-Working Adult Age 65+,Shop,Walk,13,1822.893284,1.221423258,24.45838219,0,survey
Non-Working Adult Age 65+,Shop,Walk,14,1714.394007,0.563327188,11.49816529,0,survey
Non-Working Adult Age 65+,Shop,Walk,15,2003.142943,0.942265046,18.84530092,0,survey
Non-Working Adult Age 65+,Shop,Walk,16,1093.774346,0.573523651,11.47047303,0,survey
Non-Working Adult Age 65+,Shop,Walk,17,650.3220581,0.771627563,15.43255127,0,survey
Non-Working Adult Age 65+,Social,Bike,6,318.0432619,0.991448648,6.609657652,0,survey
Non-Working Adult Age 65+,Social,Bike,7,107.7707804,9.477,63.18,0,survey
Non-Working Adult Age 65+,Social,Bike,8,96.69836072,19.311,128.74,0,survey
Non-Working Adult Age 65+,Social,Bike,10,192.2181176,0.539447622,3.236685734,0,survey
Non-Working Adult Age 65+,Social,Bike,13,171.3017449,2.546037787,16.97358525,0,survey
Non-Working Adult Age 65+,Social,Bike,14,459.5331511,4.37777977,29.18519847,0,survey
Non-Working Adult Age 65+,Social,Bike,22,200.8219915,7.338257576,44.02954545,0,survey
Non-Working Adult Age 65+,Social,HOV2,7,1559.418555,14.34897095,30.39867838,0,survey
Non-Working Adult Age 65+,Social,HOV2,8,2077.444001,7.019995315,17.75428808,0,survey
Non-Working Adult Age 65+,Social,HOV2,9,11569.65094,5.872106594,14.50055764,0,survey
Non-Working Adult Age 65+,Social,HOV2,10,5224.756298,6.502441893,16.8853243,0,survey
Non-Working Adult Age 65+,Social,HOV2,11,4264.583133,4.691007227,13.09396571,0,survey
Non-Working Adult Age 65+,Social,HOV2,12,2769.419378,8.822576322,19.75570475,0,survey
Non-Working Adult Age 65+,Social,HOV2,13,1031.838031,21.81531447,33.51527575,0,survey
Non-Working Adult Age 65+,Social,HOV2,14,1208.96288,11.37422203,22.70353683,0,survey
Non-Working Adult Age 65+,Social,HOV2,15,7852.19316,14.34075604,24.9344416,0,survey
Non-Working Adult Age 65+,Social,HOV2,16,2805.918199,21.52503573,35.88940732,0,survey
Non-Working Adult Age 65+,Social,HOV2,17,4820.368781,4.25601118,15.85879189,0,survey
Non-Working Adult Age 65+,Social,HOV2,18,5642.074922,4.134408434,12.44694317,0,survey
Non-Working Adult Age 65+,Social,HOV2,19,1499.427432,6.303971523,15.99484973,0,survey
Non-Working Adult Age 65+,Social,HOV2,20,1105.019953,4.225535901,13.77465981,0,survey
Non-Working Adult Age 65+,Social,HOV2,21,1755.075444,2.592897727,8.846356952,0,survey
Non-Working Adult Age 65+,Social,HOV3+,7,760.0657638,1.173989141,4.982732539,0,survey
Non-Working Adult Age 65+,Social,HOV3+,8,760.0657638,5.88,13.79,0,survey
Non-Working Adult Age 65+,Social,HOV3+,9,1919.282186,25.46833283,40.27219669,0,survey
Non-Working Adult Age 65+,Social,HOV3+,12,540.3095891,2.565040133,6.438223627,0,survey
Non-Working Adult Age 65+,Social,HOV3+,13,2009.982075,25.58721986,41.25965682,0,survey
Non-Working Adult Age 65+,Social,HOV3+,14,4744.581234,4.63,15.26,0,survey
Non-Working Adult Age 65+,Social,HOV3+,15,1724.324241,22.31534807,40.72105058,0,survey
Non-Working Adult Age 65+,Social,HOV3+,17,530.3112326,1.34563447,8.073806818,0,survey
Non-Working Adult Age 65+,Social,HOV3+,18,1150.082286,16.81486286,30.52072461,0,survey
Non-Working Adult Age 65+,Social,HOV3+,19,530.3112326,1.328809975,7.818997641,0,survey
Non-Working Adult Age 65+,Social,Other,8,735.5376165,5.2,16.99,0,survey
Non-Working Adult Age 65+,Social,Other,9,68.45334038,4,16.57,0,survey
Non-Working Adult Age 65+,Social,SOV,3,332.9976741,1.118938258,4.870672415,0,survey
Non-Working Adult Age 65+,Social,SOV,4,278.4100339,1.161419649,8.546837382,0,survey
Non-Working Adult Age 65+,Social,SOV,5,2613.371904,5.902414452,15.94128573,0,survey
Non-Working Adult Age 65+,Social,SOV,6,1834.625825,3.432985406,10.76692032,0,survey
Non-Working Adult Age 65+,Social,SOV,7,5461.022945,12.12098501,22.15128906,0,survey
Non-Working Adult Age 65+,Social,SOV,8,15330.12177,4.819526656,11.91467808,0,survey
Non-Working Adult Age 65+,Social,SOV,9,6991.303289,4.92933564,13.4571862,0,survey
Non-Working Adult Age 65+,Social,SOV,10,8577.58768,8.174588216,19.0909369,0,survey
Non-Working Adult Age 65+,Social,SOV,11,8809.789227,6.172613529,14.68406237,0,survey
Non-Working Adult Age 65+,Social,SOV,12,6380.88506,6.176544428,16.42078902,0,survey
Non-Working Adult Age 65+,Social,SOV,13,3071.844516,4.208938201,13.61855335,0,survey
Non-Working Adult Age 65+,Social,SOV,14,4087.884334,4.535287788,14.80269467,0,survey
Non-Working Adult Age 65+,Social,SOV,15,4489.068869,7.15199383,19.0822827,0,survey
Non-Working Adult Age 65+,Social,SOV,16,1434.406307,9.466752412,24.59851061,0,survey
Non-Working Adult Age 65+,Social,SOV,17,2049.450166,4.072887411,12.65352044,0,survey
Non-Working Adult Age 65+,Social,SOV,18,4741.11921,8.587356549,19.00036362,0,survey
Non-Working Adult Age 65+,Social,SOV,19,1333.336538,5.170192578,15.28490594,0,survey
Non-Working Adult Age 65+,Social,Transit,7,241.6068446,2.07356973,18.8401441,0,survey
Non-Working Adult Age 65+,Social,Transit,8,240.3213045,20.35,182.884163,0,survey
Non-Working Adult Age 65+,Social,Transit,9,894.7467863,4.708732321,44.03876583,0,survey
Non-Working Adult Age 65+,Social,Transit,10,177.9753412,2.470596309,31.64059034,0,survey
Non-Working Adult Age 65+,Social,Transit,11,74.86101754,2.24,34.11714778,0,survey
Non-Working Adult Age 65+,Social,Transit,12,222.8905248,3.47,29.30514389,0,survey
Non-Working Adult Age 65+,Social,Transit,13,314.4271567,6.922977474,32.43502778,0,survey
Non-Working Adult Age 65+,Social,Transit,14,538.7763013,6.001902422,38.88171812,0,survey
Non-Working Adult Age 65+,Social,Transit,15,104.0667758,1.02,8.134007467,0,survey
Non-Working Adult Age 65+,Social,Transit,16,440.8013961,2.840252864,21.09474714,0,survey
Non-Working Adult Age 65+,Social,Transit,17,146.831921,2.52,22.83657952,0,survey
Non-Working Adult Age 65+,Social,Transit,18,601.6193861,1.157942623,18.4741124,0,survey
Non-Working Adult Age 65+,Social,Walk,5,219.8440965,0.328787879,6.575757576,0,survey
Non-Working Adult Age 65+,Social,Walk,6,1183.328459,0.573986519,11.47973037,0,survey
Non-Working Adult Age 65+,Social,Walk,7,3332.55637,1.185042617,23.70085233,0,survey
Non-Working Adult Age 65+,Social,Walk,8,2282.306892,1.063522227,21.27044455,0,survey
Non-Working Adult Age 65+,Social,Walk,9,5555.262222,1.386426344,27.72852687,0,survey
Non-Working Adult Age 65+,Social,Walk,10,4394.266454,0.821548572,16.43097144,0,survey
Non-Working Adult Age 65+,Social,Walk,11,2763.600782,0.795256975,15.9051395,0,survey
Non-Working Adult Age 65+,Social,Walk,12,3695.24382,0.774072884,15.48145768,0,survey
Non-Working Adult Age 65+,Social,Walk,13,2129.492392,1.519405732,30.38811464,0,survey
Non-Working Adult Age 65+,Social,Walk,14,3768.275192,0.896074957,17.92149914,0,survey
Non-Working Adult Age 65+,Social,Walk,15,1678.754438,1.108147096,22.16294192,0,survey
Non-Working Adult Age 65+,Social,Walk,16,3014.78171,1.193545841,23.87091683,0,survey
Non-Working Adult Age 65+,Social,Walk,17,4036.39994,1.456193078,29.14941391,0,survey
Non-Working Adult Age 65+,Social,Walk,18,2272.282325,0.473866698,9.477333969,0,survey
Non-Working Adult Age 65+,Social,Walk,19,624.535907,0.56226079,11.24521579,0,survey
Non-Working Adult Age 65+,Social,Walk,20,2728.547596,2.112796958,42.25593917,0,survey
Non-Working Adult Age 65+,Social,Walk,21,50.32264321,0.175788732,3.515774646,0,survey
Non-Working Adult Age 65+,Social,Walk,23,356.7134663,0.600568182,12.01136364,0,survey
Non-Working Adult Age 65+,Work,Bike,11,95.83136084,0.33219697,1.993181818,0,survey
Non-Working Adult Age 65+,Work,Bike,14,95.83136084,1.510984848,9.065909091,0,survey
Non-Working Adult Age 65+,Work,HOV2,6,134.0931245,1.200921717,8.594422376,0,survey
Non-Working Adult Age 65+,Work,HOV2,7,1075.475356,12.55,24.52,0,survey
Non-Working Adult Age 65+,Work,HOV2,11,790.7661801,22.25496353,36.29610954,0,survey
Non-Working Adult Age 65+,Work,HOV2,13,156.8754183,12.11,30.76,0,survey
Non-Working Adult Age 65+,Work,HOV2,14,150.8710844,1.987941414,7.951765657,0,survey
Non-Working Adult Age 65+,Work,HOV2,16,267.4865069,3.45,12.79,0,survey
Non-Working Adult Age 65+,Work,HOV2,17,150.8710844,0.324810606,3.810278263,0,survey
Non-Working Adult Age 65+,Work,HOV3+,12,761.9612422,4.37,13.94,0,survey
Non-Working Adult Age 65+,Work,SOV,6,387.8133119,14.94,37.46,0,survey
Non-Working Adult Age 65+,Work,SOV,7,1635.879981,8.467839217,21.75743752,0,survey
Non-Working Adult Age 65+,Work,SOV,8,4196.583785,4.719226543,13.8266454,0,survey
Non-Working Adult Age 65+,Work,SOV,9,2009.1664,6.763454122,15.4199498,0,survey
Non-Working Adult Age 65+,Work,SOV,10,1962.851583,12.07574837,41.57065071,0,survey
Non-Working Adult Age 65+,Work,SOV,11,1003.608041,1.326937037,7.82488292,0,survey
Non-Working Adult Age 65+,Work,SOV,13,1862.355236,6.410326976,16.54250252,0,survey
Non-Working Adult Age 65+,Work,SOV,14,788.2979489,4.508442314,14.85452091,0,survey
Non-Working Adult Age 65+,Work,SOV,15,81.78030406,5.18,22.49,0,survey
Non-Working Adult Age 65+,Work,SOV,16,508.6509434,1.004517674,4.938338617,0,survey
Non-Working Adult Age 65+,Work,Transit,9,1413.983023,4.73354613,26.33903419,0,survey
Non-Working Adult Age 65+,Work,Transit,12,104.5913463,11.26,43.36062502,0,survey
Non-Working Adult Age 65+,Work,Transit,17,257.0117455,6.07,52.70133314,0,survey
Non-Working Adult Age 65+,Work,Walk,7,65.30943939,2.44353272,48.87065439,0,survey
Non-Working Adult Age 65+,Work,Walk,8,74.03970184,2.049042318,40.98084636,0,survey
Non-Working Adult Age 65+,Work,Walk,13,704.8577069,0.344087311,6.881746212,0,survey
Non-Working Adult Age 65+,Work,Walk,16,185.3297612,0.420299361,8.405987222,0,survey
Non-Working Adult Age <65,Escort,Bike,7,369.7030522,0.49929375,3.328625,0,survey
Non-Working Adult Age <65,Escort,Bike,14,667.262293,0.887067898,5.913785985,0,survey
Non-Working Adult Age <65,Escort,Bike,15,392.1215802,0.556439394,3.338636364,0,survey
Non-Working Adult Age <65,Escort,HOV2,5,847.1377288,10.30706116,18.30556344,0,survey
Non-Working Adult Age <65,Escort,HOV2,6,1665.229308,2.729632694,10.20776834,0,survey
Non-Working Adult Age <65,Escort,HOV2,7,11632.46679,2.694940308,8.605572142,0,survey
Non-Working Adult Age <65,Escort,HOV2,8,26289.61578,3.121344693,10.06257273,0,survey
Non-Working Adult Age <65,Escort,HOV2,9,8499.162279,3.269888704,10.51028158,0,survey
Non-Working Adult Age <65,Escort,HOV2,10,2612.117351,4.424127924,12.49429119,0,survey
Non-Working Adult Age <65,Escort,HOV2,11,5977.555075,3.386545814,11.11646472,0,survey
Non-Working Adult Age <65,Escort,HOV2,12,4600.956823,6.690537393,15.06349367,0,survey
Non-Working Adult Age <65,Escort,HOV2,13,3217.532369,2.186610553,9.789682617,0,survey
Non-Working Adult Age <65,Escort,HOV2,14,18428.19912,5.48116068,14.60282662,0,survey
Non-Working Adult Age <65,Escort,HOV2,15,12049.70715,5.825744665,14.66114433,0,survey
Non-Working Adult Age <65,Escort,HOV2,16,4536.535447,2.758976983,9.256002621,0,survey
Non-Working Adult Age <65,Escort,HOV2,17,4522.853188,3.570894192,11.0437444,0,survey
Non-Working Adult Age <65,Escort,HOV2,18,1665.73744,4.163657734,13.66314818,0,survey
Non-Working Adult Age <65,Escort,HOV2,19,2460.807489,13.66676995,23.81784225,0,survey
Non-Working Adult Age <65,Escort,HOV2,20,4183.917817,12.81168965,24.17673153,0,survey
Non-Working Adult Age <65,Escort,HOV2,21,424.9347959,16.37,37.59,0,survey
Non-Working Adult Age <65,Escort,HOV2,22,504.8159417,0.806242158,4.828410477,0,survey
Non-Working Adult Age <65,Escort,HOV3+,4,997.9228219,3.64,10.97,0,survey
Non-Working Adult Age <65,Escort,HOV3+,5,661.9807032,2.626133081,9.043375572,0,survey
Non-Working Adult Age <65,Escort,HOV3+,6,525.5044023,3.3333919,10.34910563,0,survey
Non-Working Adult Age <65,Escort,HOV3+,7,10951.55298,3.729602438,11.63862162,0,survey
Non-Working Adult Age <65,Escort,HOV3+,8,25117.47275,3.51330673,10.60682648,0,survey
Non-Working Adult Age <65,Escort,HOV3+,9,6968.957067,3.066256511,10.36020268,0,survey
Non-Working Adult Age <65,Escort,HOV3+,10,818.23588,4.21,13.42,0,survey
Non-Working Adult Age <65,Escort,HOV3+,11,1386.288805,3.711776453,10.93167207,0,survey
